commodity_name,state,district,market,min_price,max_price,modal_price,date,commodity
160,28,369,194,11.0,14.0,12.0,2019-05-22,Onion
160,28,341,233,10.5,10.5,10.5,2019-05-22,Onion
160,28,43,395,11.5,13.0,12.0,2019-05-22,Onion
160,28,83,426,11.5,12.5,12.0,2019-05-22,Onion
160,28,319,439,10.0,12.0,11.0,2019-05-22,Onion
160,28,301,658,12.5,13.5,13.0,2019-05-22,Onion
160,28,204,673,11.0,12.0,11.5,2019-05-22,Onion
160,28,341,801,10.0,10.5,10.0,2019-05-22,Onion
160,28,204,926,17.0,18.0,17.5,2019-05-22,Onion
160,28,83,1024,7.0,8.0,7.5,2019-05-22,Onion
160,28,109,1083,14.0,18.0,16.0,2019-05-22,Onion
160,28,369,1093,9.6,11.6,10.6,2019-05-22,Onion
160,28,83,1105,9.5,11.0,10.0,2019-05-22,Onion
160,28,302,1436,13.0,14.5,14.0,2019-05-22,Onion
160,28,319,1525,10.0,12.0,11.0,2019-05-22,Onion
160,28,369,1802,12.0,13.5,13.0,2019-05-22,Onion
160,28,75,1856,8.8,9.2,9.0,2019-05-22,Onion
160,28,319,1859,11.8,12.1,12.0,2019-05-22,Onion
160,28,75,1920,10.5,11.0,10.8,2019-05-22,Onion
160,28,288,1940,7.0,8.0,7.5,2019-05-22,Onion
160,28,109,2068,12.0,16.0,14.0,2019-05-22,Onion
160,28,188,2264,11.0,14.0,12.0,2019-05-22,Onion
160,11,135,1739,7.0,16.0,10.0,2019-05-23,Onion
160,19,48,242,14.0,16.0,15.0,2019-05-23,Onion
160,26,160,729,10.1,10.3,10.2,2019-05-23,Onion
160,26,393,1547,8.2,8.6,8.4,2019-05-23,Onion
160,26,281,1585,8.0,9.0,8.7,2019-05-23,Onion
160,6,482,1809,8.0,10.0,9.0,2019-05-23,Onion
160,7,74,378,12.0,15.0,14.0,2019-05-23,Onion
160,7,269,1251,13.0,16.0,14.0,2019-05-23,Onion
160,7,228,1653,13.0,14.0,14.0,2019-05-23,Onion
160,11,231,1057,15.0,16.0,15.5,2019-05-23,Onion
160,11,348,1719,15.0,18.0,16.0,2019-05-23,Onion
160,11,266,2190,33.0,39.0,36.0,2019-05-23,Onion
160,12,120,600,6.0,7.5,7.0,2019-05-23,Onion
160,12,173,1301,6.0,8.0,7.0,2019-05-23,Onion
160,19,34,919,12.0,13.0,12.5,2019-05-23,Onion
160,21,171,266,7.5,9.0,8.0,2019-05-23,Onion
160,21,64,302,8.0,9.2,8.5,2019-05-23,Onion
160,21,308,570,11.0,13.0,12.0,2019-05-23,Onion
160,21,187,1493,12.0,14.5,13.0,2019-05-23,Onion
160,21,439,1721,7.0,9.0,8.0,2019-05-23,Onion
160,26,281,87,7.0,7.5,7.3,2019-05-23,Onion
160,26,47,184,7.1,7.85,7.5,2019-05-23,Onion
160,26,116,244,10.5,10.7,10.6,2019-05-23,Onion
160,26,138,316,7.0,8.8,7.8,2019-05-23,Onion
160,26,158,537,9.5,10.6,10.0,2019-05-23,Onion
160,26,1,678,12.0,12.5,12.2,2019-05-23,Onion
160,26,393,716,6.4,6.7,6.55,2019-05-23,Onion
160,26,80,784,7.18,7.22,7.2,2019-05-23,Onion
160,26,220,832,10.0,12.0,11.0,2019-05-23,Onion
160,26,80,897,9.5,10.5,10.0,2019-05-23,Onion
160,26,72,1185,6.5,7.5,7.0,2019-05-23,Onion
160,26,272,1661,9.6,10.4,9.9,2019-05-23,Onion
160,26,362,1800,7.0,8.2,7.6,2019-05-23,Onion
160,26,423,1890,9.0,9.5,9.25,2019-05-23,Onion
160,26,404,2222,7.9,8.15,8.0,2019-05-23,Onion
160,27,329,1849,7.5,8.0,7.75,2019-05-23,Onion
160,19,48,242,14.0,15.0,14.0,2019-05-24,Onion
160,19,424,655,12.5,13.0,13.0,2019-05-24,Onion
160,19,424,1680,10.2,12.0,11.0,2019-05-24,Onion
160,21,187,1493,12.0,15.5,14.0,2019-05-24,Onion
160,22,376,1828,9.0,11.0,10.0,2019-05-24,Onion
160,26,420,824,7.5,8.0,7.75,2019-05-24,Onion
160,26,393,1547,6.4,6.6,6.5,2019-05-24,Onion
160,26,281,1585,8.0,9.5,9.0,2019-05-24,Onion
160,5,436,2290,3.5,5.0,4.25,2019-05-23,Onion
160,6,223,591,13.0,14.0,14.0,2019-05-23,Onion
